uid,name,name_romanji,nickname,nickname_romanji,member_count,member_names,member_uids,past_member_count,past_member_names,past_member_uids,color,formed_date,popularity,fans,union,union_uid,agencies,agency_uids,pictures_count,pictures_paths,wiki_url,song_uids_count,discography_count,disc_uids_count,songs_count,description
"QmlsbGxpZQ","Billlie","Fukutomi Tsuki","","","7","シユン | ション | スヒョン | ツキ | ハラム | ハルナ | ムンスア","1db4fd8c-dbbe-435a-b971-70a3c7372071 | ffde7161-2561-48d1-a3d2-7be9a2c9b24c | a3e86ff3-ecd1-4e61-b5ce-7fd85562f7d3 | fe27e409-8299-490b-b375-a9213283913f | 9dd4507b-c90a-48f2-af0e-f7fed6ad3da8 | 2846db15-51c8-4cc4-9d42-8a1873c2792a | 2bc5818d-afa4-492f-a7cb-1e3eec2e6c15","0","","","","2021-11-10","47","702820","","","","","9","picture/Billlie_photo_2.webp | picture/Billlie_photo_5.webp | picture/Billlie_photo_6.webp | picture/Billlie_logo.webp | picture/Billlie_photo_3.webp | picture/Billlie_photo_4.webp | picture/Billlie_photo_8.webp | picture/Billlie_photo.webp | picture/Billlie_photo_7.webp","https://kpop.fandom.com/wiki/Billlie","0","22","22","0","Belllie've you! Hello, we are Billlie! (Belllie've you! 안녕하세요, 빌리입니다!)"
"QnJva2VuIEJ5IFRoZSBTY3JlYW0","Broken By The Scream","BROKEN_BY_THE_SCREAM","","","4","七々扇ツバキ | 御子神シズク | 野月平イオ | 鷹屋敷ヤヨイ","f5634a50-b3d1-4f79-88c2-b36683a59f0b | 9bf27b1e-e374-415a-8c8b-5c69fa0b47c8 | 0376d799-7610-4c34-a6b7-8b6b668caa0d | 6822610f-fd7e-4ed3-a02e-c9f31b6c6d42","4","御舘田スミレ | 流鏑馬アヤメ | 熊埜御堂ヤエ | 雲林院カグラ","a4085459-3dea-48e0-8d2a-b4813744d49e | 911ed078-2262-4897-8cb8-29fa54fa7cfa | bd1a8a99-3488-4475-904e-8923f3868c10 | 698b612f-2498-4111-ac57-96afa2ae17b7","","2017-01-01","35","66331","","","","","13","picture/BROKEN_BY_THE_SCREAM_photo_5.webp | picture/BROKEN_BY_THE_SCREAM_photo_10.webp | picture/BROKEN_BY_THE_SCREAM_photo_7.webp | picture/BROKEN_BY_THE_SCREAM_photo_9.webp | picture/BROKEN_BY_THE_SCREAM_photo_8.webp | picture/BROKEN_BY_THE_SCREAM_logo.webp | picture/BROKEN_BY_THE_SCREAM_photo_11.webp | picture/BROKEN_BY_THE_SCREAM_photo_12.webp | picture/BROKEN_BY_THE_SCREAM_photo.webp | picture/BROKEN_BY_THE_SCREAM_photo_3.webp | picture/BROKEN_BY_THE_SCREAM_photo_4.webp | picture/BROKEN_BY_THE_SCREAM_photo_6.webp | picture/BROKEN_BY_THE_SCREAM_photo_2.webp","https://jpop.fandom.com/wiki/BROKEN_BY_THE_SCREAM","0","11","11","0","March 2024 Information Also Known As BBTS Origin Japan Genre Metal Years 2016-Present Current Members Nozukidaira Io Nanaougi Tsubaki Mikogami Shizuku Takayashiki Yayoi Former Members Mitateda Sumire Kumanomido Yae Yabusame Ayame Uriin Kagura Links Website Official Website Social Media BROKEN BY THE SCREAM is a metal idol group formed in October 2016 and debuted in January 2017."
"QnVubnkgTGEgQ3Jldw","Bunny La Crew","Bunny_La_Crew","バニクル","Banikuru","7","七瀬ゆい | 星乃彩 | 月海まりな | 松田羽依 | 白石ゆいな | 藤宮くるみ | 西野かんな","383454eb-7999-4e2f-aadb-e3443a984821 | 1eafa808-f9e6-485f-b9a2-6504c439fc54 | 589858b7-c72c-47cd-8797-b37c977ceb09 | d30f87f9-6550-40e1-8ba6-16a99c7266c5 | 494caf70-f01f-4d43-8a4a-252036329ebc | d8319570-17ac-42fc-a329-68e02d38634e | fc4144be-2052-4145-965a-aa6ddb9f0cc2","8","姫乃美結 | 宮脇彩花 | 小栗美結 | 岬梨妃果 | 日南唯未 | 来海しおり | 橋本澪侑 | 碧井みほ","232f5376-16b0-462a-a67d-2bc76f3fbb19 | d3a64d00-468c-49f4-a22e-39cc694068b0 | 427c6cae-ae6f-4738-a9ce-2f71087253b5 | 08ec6b83-0c4c-407f-94c5-d52e981d1726 | 226e15e5-f04a-4124-ab08-fd03f278d746 | efd5fd1d-04b9-4d30-aed2-fdabd568479a | 4a35a4c7-d68c-4bd6-b843-9107194d4be5 | ebc628bf-6daa-4721-bd30-a825c4b688c0","","2022-05-09","9","1054","","","UP DANCE ENTERTAINMENT","","7","picture/Bunny_La_Crew_photo_2.webp | picture/Bunny_La_Crew_photo_6.webp | picture/Bunny_La_Crew_photo_4.webp | picture/Bunny_La_Crew_photo_3.webp | picture/Bunny_La_Crew_photo_5.webp | picture/Bunny_La_Crew_logo.webp | picture/Bunny_La_Crew_photo.webp","https://jpop.fandom.com/wiki/Bunny_La_Crew","0","1","1","0","October 2024 Information Also Known As Banikuru (バニクル) Origin Tokyo, Japan Genre J-Pop Years 2022-Present Label TOKUMA JAPAN COMMUNICATIONS Agency UP DANCE ENTERTAINMENT Current Members Nishino Kanna (2022-Present) Honami Marina (2022-Present) Shiraishi Yuina (2024-Present) Fujimiya Kurumi (2024-Present) Hoshi Noa (2024-Present) Matsuda Ui (2024-Present) Nanase Yui (2024-Present) Former Members Misaki Rihika (2022-2023) Himeno Miyuu (2022-2024) Kurumi Shiori (2022-2024) Hashimoto Ryoka (2022-20"
"QnVvbm8h","Buono!","Buono!","","","0","","","3","嗣永桃子 | 夏焼雅 | 鈴木愛理","c6bae1a9-5000-4b5d-ba23-d8a99e875a1c | 6e3f7aac-2293-4925-9ef1-6fee0662acfc | 28d7bd3e-d692-40f2-8d11-26fb88a4a792","","","43","34930","","","UP-FRONT AGENCY (2007-2012)
UP-FRONT PROMOTION (2012-2017)","","1","picture/Buono!_logo.webp","https://jpop.fandom.com/wiki/Buono%21","0","28","28","0","Buono! Buono! promoting "" So La Si Do ~Nee Nee~ "" Information Origin Osaka, Japan (2007-2008) Tokyo, Japan (2008-2017) Genre Japanese pop, rock Years 2007–2017 Label Pony Canyon (2007-2010) zetima (2010-2012) UP-FRONT WORKS (2016-2017) Agency UP-FRONT AGENCY (2007-2012) UP-FRONT PROMOTION (2012-2017) Buono! (ボーノ) was a Hello! Project unit, consisting of Tsugunaga Momoko and Natsuyaki Miyabi from Berryz Kobo, and Suzuki Airi from ℃-ute. The group was originally formed to create opening and en"
"R08gVE8gVEhFIEJFRFM","GO TO THE BEDS","GO_TO_THE_BEDS","","","6","キャン・GP・マイカ | ココ・パーティン・ココ | チャンベイビー | ヤママチミキ | ユイ・ガ・ドクソン | ユメノユア","3617cc3a-0dab-4777-8016-f667da222b7d | 07b54fd4-97f1-4a48-9a80-808d85d43fdb | 834f81f8-f825-4542-aaa9-dbd233a56bf5 | f8abb87f-8451-48dd-8c36-63f457314d98 | 2f88ccff-97f9-4142-9811-c65a851c4180 | ee5db5f3-a229-41e0-ad7b-b833eb5aebb7","0","","","","","11","5658","","","WACK","","2","picture/GO_TO_THE_BEDS_logo.webp | picture/GO_TO_THE_BEDS_photo.webp","https://jpop.fandom.com/wiki/GO_TO_THE_BEDS","0","9","9","0","GO TO THE BEDS Information Agency WACK Associated Acts GANG PARADE"
"R0FOR0RFTUlD","GANGDEMIC","GANGDEMIC","ギャンデミ","Gangdemi","14","CHINA | Ice | Kurumi | Mirei | Orange | Pink | Ria | Sui | Tsubaki | White | Yellow | ami | hana | sayo","0ebe16ce-52f8-4ce2-acb1-263fc8cf23af | 0c55b7c7-bb9a-438d-9644-27b85cac8ae1 | 0f3908d8-4618-49f1-b7ba-1290471eb6e1 | 8e1f88f6-f9d1-4172-9139-3f6873f8de9e | 6991a086-9078-4d91-8002-8e6229edd5cd | 607cb15b-37f5-4ac7-bc98-66cea9cad81a | 886a7fd1-8d59-4af5-a67b-302177c34414 | d8c70873-14ba-4b1b-8368-46c975bd246f | 53755c8b-b6aa-4e91-be7f-6dcc9758a7e8 | 815343ba-901b-4823-b0ab-db7fef40b00f | 73524b40-0a68-4fa3-a029-ea5771a351e5 | 9eb0d4d3-9ae0-4e23-82ac-0fa3b2e3b70c | a4217d3d-7923-4cc6-8206-ea9f7916e443 | 9f7eaf22-4b93-40af-a7c8-46fe70c98ad7","5","Haruto | Kirari | Megu | Sae | Sana","d7a5a2f3-9313-4f21-b30e-a3aa4585ecc8 | 98b4d965-5d4a-4a4f-bdc4-bf646ce3972d | 067a6cf6-f6d9-4e2c-b9fa-4aa8992881fb | d606c036-609f-4c34-a3b9-d18b19cfd0a6 | 7f1e21fd-eeca-4174-98bd-d925bcc3024d","","2021-05-19","14","912","KABUKIMONO'DOGs","S0FCVUtJTU9OTydET0dz","KABUKIMONO'DOGs","","9","picture/GANGDEMIC_photo_4.webp | picture/GANGDEMIC_photo_7.webp | picture/GANGDEMIC_logo.webp | picture/GANGDEMIC_photo_3.webp | picture/GANGDEMIC_photo_8.webp | picture/GANGDEMIC_photo_5.webp | picture/GANGDEMIC_photo_2.webp | picture/GANGDEMIC_photo.webp | picture/GANGDEMIC_photo_6.webp","https://jpop.fandom.com/wiki/GANGDEMIC","0","20","20","0","GANGDEMIC August 2024 Information Also Known As Gangdemi (ギャンデミ) Origin Tokyo, Japan Genre Pop-rock Years 2021-Present Agency KABUKIMONO'DOGs Current Members Mirei Ria Kurumi Tsubaki Ice Sui Sana Former Members Sae Kirari Haruto Megu Links Website Official Website Social Media GANGDEMIC is an idol group formed in March 2021, and debuted on May 19, 2021. Their concept is ""Party Dance ElectRock""."
"R0FORyBQQVJBREU","GANG PARADE","GANG_PARADE","","","3","アイナスター | キャ・ノン | チャンベイビー","972c014b-1d6a-498a-adc9-06c985ca0226 | 78318e29-4698-4127-a77c-4a577b5c7690 | 834f81f8-f825-4542-aaa9-dbd233a56bf5","16","アヤ・エイトプリンス | イヌカイマアヤ | カミヤサキ | カ能セイ | キャン・GP・マイカ | キラ・メイ | ココ・パーティン・ココ | シグサワアオ | テラシマユウカ | ナルハワールド | ハルナ・バッ・チーン | ミズタマリ | ヤママチミキ | ユイ・ガ・ドクソン | ユメノユア | 月ノウサギ","d43b7ae8-9660-4153-a2bd-05e7d7f7a8c9 | ac7fbf4d-9ad6-4900-b36f-6e40188c83f3 | 9a9496a1-cc52-4341-9fe2-4a1de8e920ef | 421db1de-cde7-4464-b3e1-2f2b7694e854 | 3617cc3a-0dab-4777-8016-f667da222b7d | 216dce64-7bbf-4747-a0bb-bfd6972be741 | 07b54fd4-97f1-4a48-9a80-808d85d43fdb | 3a102c40-1a72-401d-bac1-31fe3a4b063b | 6ba5e6f6-6bc4-4039-8dde-5e94f3d15014 | 17d1b67b-8763-4de4-a745-dc3548069e30 | e120bd6b-b006-4ee2-a565-a22d10524c93 | 92d0ee63-b935-4af8-9772-68bb5a0b6931 | f8abb87f-8451-48dd-8c36-63f457314d98 | 2f88ccff-97f9-4142-9811-c65a851c4180 | ee5db5f3-a229-41e0-ad7b-b833eb5aebb7 | fc233b0d-0c9d-40f8-b3bc-d653436268b6","","2014-09-01","30","24934","","","WACK","","22","picture/GANG_PARADE_photo_9.webp | picture/GANG_PARADE_photo_18.webp | picture/GANG_PARADE_photo_4.webp | picture/GANG_PARADE_photo_17.webp | picture/GANG_PARADE_photo_3.webp | picture/GANG_PARADE_photo_13.webp | picture/GANG_PARADE_photo_14.webp | picture/GANG_PARADE_photo.webp | picture/GANG_PARADE_photo_10.webp | picture/GANG_PARADE_photo_12.webp | picture/GANG_PARADE_photo_21.webp | picture/GANG_PARADE_photo_6.webp | picture/GANG_PARADE_photo_20.webp | picture/GANG_PARADE_photo_15.webp | picture/GANG_PARADE_photo_8.webp | picture/GANG_PARADE_photo_7.webp | picture/GANG_PARADE_photo_16.webp | picture/GANG_PARADE_logo.webp | picture/GANG_PARADE_photo_2.webp | picture/GANG_PARADE_photo_5.webp | picture/GANG_PARADE_photo_11.webp | picture/GANG_PARADE_photo_19.webp","https://jpop.fandom.com/wiki/GANG_PARADE","0","41","41","0","GANG PARADE Promotional Image for Priority (2022) Information Also Known As Pla2me POP Origin Japan Genre J-Pop Years 2014-2020, 2021, 2022-2026 Label T-Palette Records (2014-2018) FUELED BY MENTAIKO (2019-Present) Agency WACK Associated Acts BiS SiS WAgg Final Line-Up Yamamachi Miki Yumeno Yua Can GP Maika Yui ga Dokuson Coco Partin Coco Tsukino Usagi NARUHAWORLD Kila May Changbaby Ca Non Ainastar Former Members Mizuta Mari (2014-2015) Kamiya Saki (2014-2020) Shigusawa Ao (2015-2016) Inukai Maa"
"R0VN","GEM","","","","0","","","7","伊山摩穂 | 内村莉彩 | 坂元葉月 | 大関凪 | 村上来渚 | 浅川梨奈 | 野口もなみ","45b73f85-f654-4073-aac2-cc7391dec12d | 0cc7512b-b16d-487a-a1f0-e6348b616c37 | 6db16cad-d2ef-43d0-8864-869a301ac101 | d2be49e6-0dc2-40da-b6f8-2907f16015f1 | 03ecb302-decc-4b89-82ee-78b56bb873a8 | 09c2f9fd-eb0a-4eb7-ae2b-e68a50a809e9 | 37967c72-c464-439b-946f-f41dbe44a1b8","","2012-12-25","7","5084","","","","","16","picture/GEM_photo_11.webp | picture/GEM_photo_3.webp | picture/GEM_photo_4.webp | picture/GEM_photo_7.webp | picture/GEM_photo_8.webp | picture/GEM_photo_10.webp | picture/GEM_photo_6.webp | picture/GEM_photo_12.webp | picture/GEM_photo_13.webp | picture/GEM_logo.webp | picture/GEM_photo_14.webp | picture/GEM_photo_9.webp | picture/GEM_photo_2.webp | picture/GEM_photo_15.webp | picture/GEM_photo_5.webp | picture/GEM_photo.webp","https://jpop.fandom.com/wiki/GEM","0","10","10","0","GEM October 2017 Information Origin Japan Genre J-Pop Years 2012-2018 Label IDOL Street Final Line-Up Kanazawa Yuuki (2012-2018) Morioka Yuu (2012-2018) Minamiguchi Nana (2012-2018) Kumashiro Jurin (2012-2018) Takeda Maya (2012-2018) Ito Chisami (2013-2018) Oguri Kako (2013-2018) Hirano Sara (2013-2018) Nishida Hirari (2016-2018) Former Members Ozeki Nagi (2012-2013) Sakamoto Hazuki (2012-2013) Asakawa Nana (2012-2013) Uchimura Risa (2012-2013) Noguchi Monami (2016) Murakami Lana (2012-2018) Iya"
"R0VOSUM","GENIC","GENIC","","","7","増子敦貴 | 宇井優良梨 | 小池竜暉 | 西本茉生 | 西澤呈 | 金谷鞠杏 | 雨宮翔","4ea0187c-7684-482f-8c63-edd9c497d726 | a147b9be-fcc0-4a92-a7cd-1329d20d7b5b | 03cf0cac-e02a-42bc-a281-3266392efcfa | e0da9087-2b3e-47d5-be23-083019b8e083 | ff9c7a70-d1fc-470a-ad81-116761617618 | da0e9759-02a3-4eee-a80b-7b228c8cb8c6 | f6dce8e8-ded3-4882-a201-03609e0ed34e","0","","","","2020-05-27","39","23050","","","Avex Management","","10","picture/GENIC_photo_9.webp | picture/GENIC_photo_2.webp | picture/GENIC_photo_4.webp | picture/GENIC_photo_7.webp | picture/GENIC_photo_6.webp | picture/GENIC_photo_8.webp | picture/GENIC_photo.webp | picture/GENIC_logo.webp | picture/GENIC_photo_5.webp | picture/GENIC_photo_3.webp","https://jpop.fandom.com/wiki/GENIC","0","27","27","0","GENIC Promoting "" CIRCLE -BEST of GENIC- "" Information Years 2019-present Label avex trax Agency Avex Management Current Members Mashiko Atsuki Nishizawa Joe Amemiya Kakeru Nishimoto Maiki Kaneya Maria Koike Ryuki Ui Yurari Links Social Media GENIC is a Japanese seven-member co-ed dance & vocal group. They were formed through the ""a-genic PROJECT"" in 2019 and debuted on May 27, 2020, with the album GENEX."
"R0lMVFkgw5cgR0lMVFk","GILTY × GILTY","GILTY×GILTY","ギルギル","GiruGiru","5","心花りり | 恋星はるか | 白空こあい | 白雪姫乃 | 蒼井叶","112c6285-2b64-423f-aecc-9792a019fa67 | 572222f7-0714-4c3e-bae1-7c8fb52ce31f | 5b65a555-8b8d-4f69-aeed-06457bd8e84b | 6aa79975-867a-4cc3-9cd5-73a27075dc64 | cd75a82c-2306-43ec-b145-c41985bbdb3b","0","","","","2022-05-20","23","8563","","","imaginate","","3","picture/GILTY×GILTY_logo.webp | picture/GILTY×GILTY_photo_2.webp | picture/GILTY×GILTY_photo.webp","https://jpop.fandom.com/wiki/GILTY%C3%97GILTY","0","3","3","0","GILTYxGILTY April 2023 Information Also Known As GiruGiru (ギルギル) Origin Tokyo, Japan Genre J-Pop Years 2022-Present Label CROSS SIDE MUSIC Agency imaginate Associated Acts HEROINES Ponkotsu Konpo TENRIN iLiFE! Yakousei Amuse BLK LiLiY Non¬Fiction i-COL CAL&RES Ill Parallel Cider AdamLilith GAGAPIERO ZUTTOMOTTO LADYBABY akishibu project chuLa paradeeq Nanakorobi Yaoki Dress Code MEGAFON Tenshinranman iOn! Pastel Closet LAST SCENE HEROINES Kenkyuusei HEROINES Kenkyuusei Osaka iLiFE! Kouhosei Curr"
"R29vZCBUZWFycw","Good Tears","Good Tears","","","0","","","5","朝日花奈 | 池松愛理 | 王林 | 相澤瑠香 | 高橋真由","65e99151-d289-4bdd-b69b-2ed6cd3f7407 | 768a2b65-b3ea-4255-8676-8790f5169cb6 | 0e60d67f-5c79-45ba-864a-2b7025db5bf0 | 3fefe142-6d58-4648-aba9-c66e25a75146 | 8f3b73b7-b017-4c50-a56f-4db8b6b2271b","","","","","Last Idol","TGFzdCBJZG9s","","","0","","https://jpop.fandom.com/wiki/Good_Tears","0","4","4","0",""
"R2lybHPCsg","Girls²","Girls²","","","8","原田都愛 | 増田來亜 | 小川桜花 | 小田柚葉 | 山口綺羅 | 菱田未渚美 | 隅谷百花 | 鶴屋美咲","d907d976-e107-40d5-9a19-83ee3a41b843 | 301fb84d-f0d9-4d48-aad3-780ae2798d91 | db1d96b4-e3ec-4e2e-b144-bdacdc0ae985 | b0e1613a-4678-4f5d-9c3e-aca038d1ca60 | 62b10c5c-f610-4711-be3d-a02c7e08fbb6 | 10b64733-7257-482d-9633-7f51a79e0fdc | da61c04c-3750-4f34-9e48-b63c64b6d1c4 | 5d2c09c4-51e5-4da4-911c-6ad5e6687c6c","1","石井蘭","56c5113f-0eaa-46b0-ae20-d7e6d3c35aa9","","","36","37723","","","LDH | EXPG | SL Square LLP","","5","picture/Girls²_photo.webp | picture/Girls²_photo_3.webp | picture/Girls²_photo_2.webp | picture/Girls²_photo_4.webp | picture/Girls²_logo.webp","https://jpop.fandom.com/wiki/Girls%C2%B2","0","71","71","0","Promoting Shangri-la (August 2022) Information Genre J-Pop Years 2019-Present Label rhythm zone (2025-Present) Sony Music Japan (2019-2024) Agency LDH (2025-present) SL Square LLP (2020-2024) EXPG (2019) Associated Acts magical² miracle² mirage² lovely² Laki Current Members Oda Yuzuha (2019-Present) Sumitani Momoka (2019-Present) Tsuruya Misaki (2019-Present) Ogawa Yoka (2019-Present) Masuda Kurea (2019-Present) Hishida Minami (2019-Present) Yamaguchi Kira (2019-Present) Former Members Harada To"
"RElBVkVM","DIAVEL","","","","7","冥冥ゆりか | 姫ノ実そあら | 星海せれん | 楓雅あお | 皇妃あいる | 翡翠だりあ | 陽向みづぽ","e2c451c3-194c-4517-a631-6e0977d97bc6 | 6b75c3f9-0b61-4e97-baf3-4782f858bccf | cdf8b2e0-6e6b-4c47-8f9b-15615b633756 | ed3140d0-5929-4333-9204-4391e4c697e4 | c368bcef-1fbf-421e-b0b9-87b88d291fe0 | 5f3997d6-855f-404e-98a5-d38d567fef5b | 61c587d8-270a-435c-ab01-94133cbc107f","0","","","","2025-04-26","21","1382","","","","","8","picture/DIAVEL_photo_3.webp | picture/DIAVEL_photo.webp | picture/DIAVEL_photo_7.webp | picture/DIAVEL_photo_2.webp | picture/DIAVEL_photo_6.webp | picture/DIAVEL_photo_5.webp | picture/DIAVEL_logo.webp | picture/DIAVEL_photo_4.webp","","0","9","9","0","November 2025 Information Origin Japan Genre J-Pop Years 2024-Present Label IF FACTORY Associated Acts misola de edison Kamisama Parade Current Members Hisui Daria Hoshimi Seren Fuuga Ao Hinata Mizupo Meimei Yurika Kinomi Soara Sumeragi Airu Links Website Official Website Social Media DIAVEL (ディアベル) is currently a 7-member Japanese idol girl group. They debuted with their new system April 26, 2025."
"RFJFQU1JTkcgTU9OU1RFUg","DREAMING MONSTER","DREAMING_MONSTER","ドリモン","Dreamon","8","山口れいな | 平山莉央 | 月島綾音 | 村田美月 | 松本優子 | 田代菜摘 | 白川みお | 真崎千波","12ac67e8-f015-49f3-92d1-ae5c18e5b267 | ac2b5083-6882-4744-a4ac-6ecc95efc075 | 27f2c7bd-c92a-4076-adbf-dc0cacf11235 | 2f86b7d7-09df-4402-9155-75d24b894424 | 531c95ff-ec98-4484-98f4-5c8ff4baec81 | 571378bb-10cb-4370-bd50-290b324533f6 | be3f6f72-bcd0-4b70-8168-4d91be7b4791 | 24c6f479-b09f-489e-ac05-86f257b1b4e5","20","中山安美 | 加藤智子 | 吉井渚沙 | 天宮つばき | 小村稀亜羅 | 岡崎ちなみ | 岡本美月 | 手塚穂奈美 | 木下沙央里 | 櫻井希 | 水口奈美 | 渡辺萌々奈 | 田川佳世子 | 白崎ほのか | 眞壁小百合 | 真城まゆ | 藤代真里奈 | 藤方彩乃 | 金子淑佳 | 長田杏奈","13c193c8-3078-4515-aea9-44050a990fb3 | 5cea2dbc-97b0-46a4-8b38-09d4319cb8e4 | a4a04d45-e35e-430a-9a9d-efcbdfb5a199 | c7ce077e-403e-4b7c-9589-5ec8ffd74a48 | 7cdcfe24-6d95-4dc0-9fd6-ef823bb47cd1 | cf59016a-d5b3-497f-8104-394404a1003d | 81d26232-c5c1-4caa-b5b5-5bbff10f2e97 | bc4f4811-9c5b-4d5d-986f-ac7fee3b2cfd | 9f943c4d-5323-4581-b557-6c5170619ef5 | 896f1c49-f30b-4aef-b20e-28d76f0c1ffa | 2591c384-4668-49ae-ae4c-fa14e3add3bd | f92ebef5-3946-4839-b524-885be3d7deb3 | 1ea0b317-764e-41f6-9134-d7b0bafdcb7d | 2355cff8-5c27-4f29-abc5-34566099440d | 180486aa-66e8-4d37-880d-13f417b268d2 | d8c47e37-a27d-49dc-b7cd-e3efb3cde018 | 1b178930-49ad-4239-bebf-91ba5108c17e | b920160e-cbfd-43ec-bed7-37d40cad9afe | 27b832d3-e250-4edf-b849-d4e0444c9c76 | 62b42cf7-e69b-4715-9c34-e3a7f1d842e6","","2015-07-22","7","1281","","","LIVE PLANET","","19","picture/DREAMING_MONSTER_photo_2.webp | picture/DREAMING_MONSTER_photo_5.webp | picture/DREAMING_MONSTER_photo.webp | picture/DREAMING_MONSTER_photo_14.webp | picture/DREAMING_MONSTER_photo_17.webp | picture/DREAMING_MONSTER_photo_7.webp | picture/DREAMING_MONSTER_photo_9.webp | picture/DREAMING_MONSTER_photo_6.webp | picture/DREAMING_MONSTER_photo_3.webp | picture/DREAMING_MONSTER_photo_11.webp | picture/DREAMING_MONSTER_photo_13.webp | picture/DREAMING_MONSTER_photo_18.webp | picture/DREAMING_MONSTER_photo_15.webp | picture/DREAMING_MONSTER_photo_12.webp | picture/DREAMING_MONSTER_photo_8.webp | picture/DREAMING_MONSTER_photo_16.webp | picture/DREAMING_MONSTER_photo_4.webp | picture/DREAMING_MONSTER_logo.webp | picture/DREAMING_MONSTER_photo_10.webp","https://jpop.fandom.com/wiki/DREAMING_MONSTER","0","5","5","0","DREAMING MONSTER December 2023 Information Also Known As Dreamon (ドリモン) Origin Tokyo, Japan Genre J-Pop Years 2015-Present Label ODEON Agency LIVE PLANET Links Website Official Website Social Media DREAMING MONSTER (ドリーミングモンスター) is an idol group formed on July 22, 2015."
"RG9yb3RoeSBMaXR0bGUgSGFwcHk","Dorothy Little Happy","Dorothy_Little_Happy","","","1","栗村風香","a76d32fc-b5b3-441b-aef4-4f85b7016317","11","KOUMI | RUUNA | 内海里菜 | 加藤亜希菜 | 渡邉瑚白 | 白戸佳奈 | 竹内菜々 | 鈴木美知代 | 髙橋麻里 | 黒川季里 | 齋藤きらら","f3de6546-3ce5-4c51-ae79-ae4af09a9cae | c75f9d30-128e-48ea-a899-7e2f14ff0c59 | 83a639eb-8812-44d9-9a4f-68b0e1edef93 | a4180d2e-b3cc-4ab4-9170-74c186bf4c8c | e193d398-dee3-4ba3-9157-4f37c86f88a5 | 8ff86875-e306-4e8c-b14f-c737a196e5cf | 040aeba2-684e-4f74-9471-61fb966381f3 | e7f6bb2f-65bd-44ee-a566-72cb7a5b4026 | e79d3be1-81c3-48bd-947f-114462e1d2af | cfa3936f-3aa2-47eb-8870-4d1ac861a803 | c8383e9f-a187-4f01-82c4-d89da5cc0453","","2010-01-01","6","4564","","","","","8","picture/Dorothy_Little_Happy_logo.webp | picture/Dorothy_Little_Happy_photo_2.webp | picture/Dorothy_Little_Happy_photo_6.webp | picture/Dorothy_Little_Happy_photo.webp | picture/Dorothy_Little_Happy_photo_5.webp | picture/Dorothy_Little_Happy_photo_4.webp | picture/Dorothy_Little_Happy_photo_3.webp | picture/Dorothy_Little_Happy_photo_7.webp","https://jpop.fandom.com/wiki/Dorothy_Little_Happy","0","21","21","0","August 2022 Information Origin Sendai, Miyagi, Japan Genre J-Pop Associated Acts B♭ kolme Current Members Kurimura Fuuka Former Members MICHIYO (2010) RUUNA (2010-2015) MIMORI (2010-2015) KOUMI (2010-2015) KANA (2010-2017) MARI (2010-2018) Takeuchi Nana (2019) Kurokawa Kiri (2019-2020) Kato Akina (2019-2022) Watanabe Kohaku Saito Kirara Utsumi Rina Links Website Website"
"RGFuY2luZyBEb2xscw","Dancing Dolls","Dancing_Dolls","","","5","Hono | Mii | Misaki | Miu | 山崎カノン","3af5a638-a448-4a65-a8d2-e28ef0c1c0b9 | 46d9c752-54c0-4afa-bc39-9f908073d0a9 | 2a19c0db-4d05-4fc9-9317-398789b35125 | 43cefe24-45a7-4609-a60c-9ea7eeece763 | d973bd3b-319a-468a-9e76-2b357458a6c0","2","Asuka | Kyoka","e0b9398a-d567-4f8c-b82e-1d7686bd68f2 | 561da09e-3678-4dfd-8cc1-cc0ba01202d8","","2011-01-01","25","2899","","","","","7","picture/Dancing_Dolls_photo_5.webp | picture/Dancing_Dolls_photo_4.webp | picture/Dancing_Dolls_photo.webp | picture/Dancing_Dolls_photo_3.webp | picture/Dancing_Dolls_logo.webp | picture/Dancing_Dolls_photo_2.webp | picture/Dancing_Dolls_photo_6.webp","https://jpop.fandom.com/wiki/Dancing_Dolls","0","7","7","0","Dancing Dolls Promotional photo for Michi no Sekai e / Odoru Kokoro Information Origin Osaka, Japan Years 2011-? Label Sony Music Records Dancing Dolls was an all-girl dance and vocal unit. They were formed in 2011 by five childhood friends. They haven't officially disbanded, but haven't been active since 2015 and members have focused on pursuing other activities."
